mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
80	79	469/2	469/2	1.5	0	0	Chord	6/8	4	1	3/8		r8	1/4	3/2	1584									
80	79	236	236	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1585									
81	80	475/2	475/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1586									239
81	80	238	238	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1587									
81	80	477/2	477/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1588		articStaccatoAbove							
81	80	239	239	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1589									
81	80	240	240	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1590									
81	80	961/4	961/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1591									
81	80	475/2	475/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1592									
81	80	238	238	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1593									
81	80	477/2	477/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1594									
81	80	239	239	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1595									
81	80	475/2	475/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	1596									
81	80	238	238	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	1597									
81	80	477/2	477/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1598									
81	80	239	239	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1599									
81	80	475/2	475/2	1.5	0	0	Chord	6/8	4	1	3/8		r8	1/4	3/2	1600									
81	80	239	239	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1601									
82	81	481/2	481/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1602									240
82	81	241	241	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1603									240
82	81	483/2	483/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1604									
82	81	242	242	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1605									241
82	81	485/2	485/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1606									241
82	81	243	243	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1607									
83	82	487/2	487/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1608									242
83	82	245	245	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1609									
83	82	975/4	975/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1610									243
83	82	244	244	0.25	1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1611									243
83	82	977/4	977/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1612									243
83	82	489/2	489/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1613									243
83	82	979/4	979/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1614									
83	82	981/4	981/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	1615									244
83	82	491/2	491/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	1616									244
83	82	983/4	983/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	1617									244
83	82	246	246	0.25	5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	1618									244
83	82	985/4	985/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	1619									
83	82	487/2	487/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	1620									245
83	82	245	245	1.5	3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	1621									
84	83	493/2	493/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1622									246
84	83	248	248	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1623									
84	83	987/4	987/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1624									247
84	83	247	247	0.25	1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1625									247
84	83	989/4	989/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1626									247
84	83	495/2	495/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1627									247
84	83	991/4	991/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1628									
84	83	993/4	993/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	1629									248
84	83	497/2	497/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	1630									248
84	83	995/4	995/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	1631									248
84	83	249	249	0.25	5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	1632									248
84	83	997/4	997/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	1633									
84	83	493/2	493/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	1634									
84	83	248	248	1.5	3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	1635									
85	84	499/2	499/2	3.0	0	0	Chord	6/8	1	1	3/4			1/2	3/2	1636									
85	84	999/4	999/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1637									249
85	84	250	250	0.25	1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1638									249
85	84	1001/4	1001/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1639									249
85	84	501/2	501/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1640									249
85	84	1003/4	1003/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1641									
85	84	1005/4	1005/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	1642									250
85	84	503/2	503/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	1643									250
85	84	1007/4	1007/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	1644									250
85	84	252	252	0.25	5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	1645									250
85	84	1009/4	1009/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	1646									
85	84	499/2	499/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	1647									
85	84	251	251	1.5	3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	1648									
86	85	505/2	505/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1649									
86	85	253	253	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1650									
86	85	507/2	507/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1651									
86	85	254	254	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1652									251
86	85	255	255	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1653									
86	85	505/2	505/2	1.5	0	0	Chord	6/8	2	1	3/8		r8	1/4	3/2	1654									
86	85	254	254	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1655									252
86	85	255	255	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1656									
86	85	505/2	505/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	1657									
86	85	253	253	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	1658									
86	85	507/2	507/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1659									
86	85	254	254	1.5	3/8	3/8	Chord	6/8	3	1	3/8			1/4	3/2	1660									
86	85	505/2	505/2	1.5	0	0	Chord	6/8	4	1	3/8		r8	1/4	3/2	1661									
86	85	254	254	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1662									253
86	85	255	255	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1663									
87	86	511/2	511/2	0.0	0	0	Dynamic	6/8	1	1	0						fz								
87	86	511/2	511/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1664									254
87	86	513/2	513/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1665		articStaccatoBelow							
87	86	257	257	0.0	3/8	3/8	Dynamic	6/8	1	1	0						fz								
87	86	257	257	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1666									255
87	86	258	258	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1667		articStaccatoBelow							
87	86	511/2	511/2	0.0	0	0	Dynamic	6/8	2	1	0						fz								
87	86	511/2	511/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1668									
87	86	257	257	0.0	3/8	3/8	Dynamic	6/8	2	1	0						fz								
87	86	257	257	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1669									
87	86	511/2	511/2	0.0	0	0	Dynamic	6/8	3	1	0						fz								
87	86	511/2	511/2	1.0	0	0	Chord	6/8	3	1	1/4			1/4	1	1670									256
87	86	513/2	513/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1671		articStaccatoBelow							
87	86	257	257	0.0	3/8	3/8	Dynamic	6/8	3	1	0						fz								
87	86	257	257	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1672									257
87	86	258	258	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	1673		articStaccatoBelow							
87	86	511/2	511/2	0.0	0	0	Dynamic	6/8	4	1	0						fz								
87	86	511/2	511/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	1674									258
87	86	513/2	513/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1675		articStaccatoBelow							
87	86	257	257	0.0	3/8	3/8	Dynamic	6/8	4	1	0						fz								
87	86	257	257	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1676									259
87	86	258	258	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1677		articStaccatoBelow							
88	87	517/2	517/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1678									260
88	87	519/2	519/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1679									
88	87	260	260	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1680		articStaccatoBelow							
88	87	517/2	517/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1681									261
88	87	260	260	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1682		articStaccatoBelow							
88	87	517/2	517/2	1.0	0	0	Chord	6/8	3	1	1/4			1/4	1	1683									262
88	87	519/2	519/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1684									
88	87	260	260	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1685		articStaccatoBelow							
88	87	517/2	517/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	1686									263
88	87	519/2	519/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1687									
88	87	260	260	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1688		articStaccatoBelow							
89	88	523/2	523/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1689									264
89	88	525/2	525/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1690									264
89	88	263	263	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1691									
89	88	523/2	523/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1692									265
89	88	525/2	525/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1693									
89	88	263	263	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1694									
89	88	523/2	523/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	1695									266
89	88	263	263	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	1696									
89	88	523/2	523/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	1697									267
89	88	525/2	525/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1698									
89	88	263	263	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	1699									
90	89	529/2	529/2	0.0	0	0	StaffText	6/8	1	1	0								"<font size=""6.4""/><i>poco </i>"						
90	89	529/2	529/2	0.0	0	0	Dynamic	6/8	1	1	0						f								
90	89	529/2	529/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1700									
90	89	265	265	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1701									
90	89	531/2	531/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1702									
90	89	266	266	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1703									268
90	89	533/2	533/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1704									268
90	89	267	267	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1705									
90	89	529/2	529/2	0.0	0	0	StaffText	6/8	2	1	0								"<font size=""6.4""/><i>poco </i>"						
90	89	529/2	529/2	0.0	0	0	Dynamic	6/8	2	1	0						f								
90	89	529/2	529/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	1706									
90	89	529/2	529/2	0.0	0	0	StaffText	6/8	3	1	0								"<font size=""6.4""/><i>poco </i>"						
90	89	529/2	529/2	0.0	0	0	Dynamic	6/8	3	1	0						f								
90	89	529/2	529/2	3.0	0	0	Chord	6/8	3	1	3/4			1/2	3/2	1707									
90	89	529/2	529/2	0.0	0	0	StaffText	6/8	4	1	0								"<font size=""6.4""/><i>poco </i>"						
90	89	529/2	529/2	0.0	0	0	Dynamic	6/8	4	1	0						f								
90	89	529/2	529/2	3.0	0	0	Chord	6/8	4	1	3/4			1/2	3/2	1708									
91	90	535/2	535/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1709									
91	90	269	269	0.0	3/8	3/8	Chord	6/8	1	1	0	acciaccatura		1/8	1	1710									
91	90	269	269	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1711									
91	90	535/2	535/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1712									269
91	90	269	269	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1713									
91	90	535/2	535/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	1714									270
91	90	269	269	1.5	3/8	3/8	Chord	6/8	3	1	3/8			1/4	3/2	1715									
91	90	535/2	535/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	1716									
91	90	269	269	1.5	3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	1717									
92	91	541/2	541/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1718									
92	91	543/2	543/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0						p								
92	91	543/2	543/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1719									
92	91	543/2	543/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1720									
92	91	543/2	543/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1721									
92	91	543/2	543/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1722									271
92	91	272	272	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1723									
92	91	545/2	545/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1724		articStaccatoAbove							
92	91	273	273	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1725									
92	91	273	273	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1726									
92	91	273	273	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1727									
92	91	273	273	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1728									272
92	91	541/2	541/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1729									
92	91	543/2	543/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0						p								
92	91	543/2	543/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1730									273
92	91	272	272	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1731									
92	91	273	273	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1732									274
92	91	541/2	541/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	1733									
92	91	543/2	543/2	0.0	1/4	1/4	Dynamic	6/8	3	1	0						p								
92	91	543/2	543/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1734									275
92	91	272	272	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	1735									
92	91	273	273	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	1736									276
92	91	541/2	541/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	1737									
92	91	543/2	543/2	0.0	1/4	1/4	Dynamic	6/8	4	1	0						p								
92	91	543/2	543/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1738									277
92	91	272	272	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	1739									
92	91	273	273	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1740									278
93	92	547/2	547/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1741									
93	92	274	274	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1742		articStaccatoAbove							
93	92	549/2	549/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1743									
93	92	549/2	549/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1744									
93	92	549/2	549/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1745									
93	92	549/2	549/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1746									279
93	92	275	275	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1747									
93	92	551/2	551/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1748		articStaccatoAbove							
93	92	276	276	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1749									280
93	92	1105/4	1105/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1750									
93	92	547/2	547/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1751									
93	92	549/2	549/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1752									
93	92	275	275	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1753									
93	92	551/2	551/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1754									
93	92	276	276	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1755									
93	92	547/2	547/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	1756									
93	92	549/2	549/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1757									
93	92	275	275	1.5	3/8	3/8	Chord	6/8	3	1	3/8		r8	1/4	3/2	1758									
93	92	547/2	547/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	1759									
93	92	549/2	549/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1760									
93	92	275	275	1.5	3/8	3/8	Chord	6/8	4	1	3/8		r8	1/4	3/2	1761									
94	93	553/2	553/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1762									
94	93	555/2	555/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1763									
94	93	555/2	555/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1764									
94	93	555/2	555/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1765									
94	93	555/2	555/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1766									281
94	93	278	278	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1767									
94	93	557/2	557/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1768		articStaccatoAbove							
94	93	279	279	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1769									
94	93	279	279	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1770									
94	93	279	279	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1771									
94	93	279	279	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1772									282
94	93	553/2	553/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1773									
94	93	555/2	555/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1774									283
94	93	278	278	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1775									
94	93	279	279	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1776									284
94	93	553/2	553/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	1777									
94	93	555/2	555/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1778									285
94	93	278	278	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	1779									
94	93	279	279	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	1780									286
94	93	553/2	553/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	1781									
94	93	555/2	555/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1782									287
94	93	278	278	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	1783									
94	93	279	279	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1784									288
95	94	559/2	559/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1785									
95	94	280	280	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1786									
95	94	561/2	561/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1787									
95	94	561/2	561/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1788									
95	94	561/2	561/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1789									
95	94	561/2	561/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1790									289
95	94	281	281	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1791									
95	94	563/2	563/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1792		articStaccatoAbove							
95	94	282	282	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1793									
95	94	1129/4	1129/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1794									
95	94	559/2	559/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1795									
95	94	561/2	561/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1796									
95	94	281	281	1.5	3/8	3/8	Chord	6/8	2	1	3/8		r8	1/4	3/2	1797									
95	94	559/2	559/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	1798		articStaccatoAbove							
95	94	561/2	561/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1799									
95	94	281	281	1.5	3/8	3/8	Chord	6/8	3	1	3/8		r8	1/4	3/2	1800									
95	94	559/2	559/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	1801									
95	94	561/2	561/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1802									
95	94	281	281	1.5	3/8	3/8	Chord	6/8	4	1	3/8		r8	1/4	3/2	1803									
96	95	565/2	565/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1804									
96	95	284	284	0.0	3/8	3/8	Dynamic	6/8	1	1	0						other-dynamics								
96	95	284	284	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1805									
96	95	285	285	0.0	5/8	5/8	Dynamic	6/8	1	1	0						p								
96	95	285	285	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1806									
96	95	285	285	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1807									
96	95	285	285	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1808									
96	95	285	285	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1809									290
96	95	565/2	565/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	1810									291
96	95	1131/4	1131/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1811									291
96	95	283	283	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1812									291
96	95	1133/4	1133/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1813									291
96	95	567/2	567/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1814									291
96	95	1135/4	1135/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1815									
96	95	284	284	0.0	3/8	3/8	Dynamic	6/8	2	1	0						other-dynamics								
96	95	284	284	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1816									292
96	95	1137/4	1137/4	0.0	7/16	7/16	Dynamic	6/8	2	1	0						p								292
96	95	1137/4	1137/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1817									292
96	95	569/2	569/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1818									292
96	95	1139/4	1139/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1819									292
96	95	285	285	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1820									292
96	95	1141/4	1141/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1821									
96	95	565/2	565/2	0.25	0	0	Chord	6/8	3	1	1/16			1/16	1	1822									293
96	95	1131/4	1131/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1823									293
96	95	283	283	0.25	1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1824									293
96	95	1133/4	1133/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1825									293
96	95	567/2	567/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1826									293
96	95	1135/4	1135/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1827									
96	95	284	284	0.0	3/8	3/8	Dynamic	6/8	3	1	0						other-dynamics								
96	95	284	284	0.25	3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	1828									294
96	95	1137/4	1137/4	0.0	7/16	7/16	Dynamic	6/8	3	1	0						p								294
96	95	1137/4	1137/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	1829									294
96	95	569/2	569/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	1830									294
96	95	1139/4	1139/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	1831									294
96	95	285	285	0.25	5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	1832									294
96	95	1141/4	1141/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	1833									
96	95	565/2	565/2	3.0	0	0	Chord	6/8	4	1	3/4			1/2	3/2	1834									
97	96	571/2	571/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1835		articStaccatoAbove							
97	96	286	286	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1836		articStaccatoAbove							
97	96	573/2	573/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1837									
97	96	573/2	573/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1838									
97	96	573/2	573/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1839									
97	96	573/2	573/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1840									295
